,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
494,DIAMONDIII,eNii2bkd8F-0NasFBa_uTJLzy8xc39LirLUMCpAEiYnAmMA,Imortaligao,44,129,141,False,False,False,False
495,DIAMONDIII,QT0BP9wai5tjqRQ9ZLSgdyexxqYskkPW6vdhiOGKGO9qYjI,Peak,76,130,141,False,False,False,False
496,DIAMONDIII,90i664c7PmYWecrpZYjJH7fvzm7b8hVG_4KNLZ20BwmlMoI,LeoJr,32,72,65,False,False,False,False
497,DIAMONDIII,V-IbpcGyYg-9x_EKY-k2eercGxcfH6BdTzUd6IdV_Au1eM0,Lokoloko123,67,109,78,False,False,False,False
498,DIAMONDIII,OK-PH04s1KKHz-KeLDa99-FUw1sxVba_HxIgXdlDvfv7pec,Tsuki no Hokora,0,110,97,False,False,False,False
499,DIAMONDIII,Mau6hSJAWypWACMyXAZ0rxjvtjc2UXdbBsxdA-9P4vWJAvg,Kêrn,31,121,106,False,False,False,False
500,DIAMONDIII,I1sBbzDdoZvBP2mz3VdayvU33tWhpSjc_QlRGE3q57SKm7A,Ondrix,0,170,136,False,False,False,False
501,DIAMONDIII,D2B5mkVkZRHwNJVV-Itu6-6TsZaW8JU6JSjdIzN7yj2amP8,Thrèsh Mechanics,50,332,302,False,False,False,True
502,DIAMONDIII,qF4h5XecxTSyDRD5M20gpgEZadj6HrujDpqVqtKjOy-ZIOY,MrSparda,26,40,38,False,False,False,False
503,DIAMONDIII,_drFZpuPKxgFu1kGg_dIZQolRN5Q4K0muxfJfr-Ai8oVB54,Um Diretor,20,144,136,False,False,False,False
504,DIAMONDIII,YdrOZolwI6VeP9dYNPXd80xmPWi_v1t0ZlPcv3wXn0Y-dDU,zJojot,9,332,322,False,False,False,False
505,DIAMONDIII,2f-jdVUYgRiC6hsAWC0NE4j87c3mXdUobzZJBR2rwp5u6FQ,Médica de Animal,0,123,93,False,False,False,False
506,DIAMONDIII,Gdj1EfjQ0puHYish4viUnZzaPghXjoAyWGmC_V1_hCuWVAo,Lirão Beng4la,18,466,457,False,False,False,True
507,DIAMONDIII,1Jfo3TwUd4E0YlFaalV_DM4LqopnlqwpXomWbP1Ty-j5EAM,zDark3nesS,51,40,39,False,False,False,False
508,DIAMONDIII,Sv6acYv5qwKrPO5iSdLts_4CMwJdE_cPFbJfSAGFGfHQiYI,Tio Biila,100,135,51,False,False,False,False
509,DIAMONDIII,iclO8f4kwPNAyAi5jsRbMGw8ytuP4fmXLPcFmTNpJKVAY7o,Kradosblock,81,251,245,False,False,False,True
510,DIAMONDIII,Yqr5NZI00-i58NnTi-5-1BOs7oOIUsuKpZtf19mSPT5G9Lc,Horux,20,117,121,False,False,False,False
511,DIAMONDIII,46wVTA7pkW5d2v4MMos4eoDt3yVZOAYNTYqyYhNFdoXNTOs,Flavinho,0,72,58,False,False,False,False
512,DIAMONDIII,ZY1mfrhqu-p50hcvjS_udHPsbS9DwscF5hckrxa3nEgpTiw,soloQ Rafix,16,110,70,False,False,False,False
513,DIAMONDIII,gRyKG0dxqnc5c-Qph9vPFswBXAL5q009daX139mNuKvFmJo,Vini Master,66,434,404,False,False,False,False
514,DIAMONDIII,hZvQ5pY_vIe2Xy5-oGQXHOwvUqD4s3A6YbC_DUrKvUul3bA,not real invent,25,149,131,False,False,False,False
515,DIAMONDIII,1OPuNgtSWSjUuE0k0IZUhQqj86gWRpABdVEaijRDSp8o2eQ,Sunday Coffee,39,169,140,False,False,False,False
516,DIAMONDIII,qzc_gTxWZ91BSIgf2UU3ss6mgkiNF1doOAzP362MUuZdfP0,Enchanté,75,77,81,False,False,False,False
517,DIAMONDIII,9r6aDoRaWId5cS3fO6O24cMtGXwmvoz5GDASSYfev1czpDQ,Nobodys Home,0,189,197,False,False,False,False
518,DIAMONDIII,NCzrx5VeNm4XpbSwOSUKJru9ZNYnbmZP2QabhgQEcLFa66Q,R Sr putêncio,18,115,82,False,False,False,False
519,DIAMONDIII,ocvj5pDJJ74HiESPGBH_tgYqb7LVX95vbYAqBx8lLxTyu0M,felipin z1k memo,21,123,127,False,False,False,False
520,DIAMONDIII,MyVT7eu5o-UkA4sJHA75uEG6PNnlvzZdJ9utWXhNK0S5kcI,GSH Mephisto,2,76,66,False,False,False,False
521,DIAMONDIII,sq5Ziy2BGUlnGgwD60lW9QaFOe2uMixRKWXYSXBBI7TDq-c,D0UBLE BICEPS,8,260,262,False,False,False,False
522,DIAMONDIII,JrfGtH_kF-CuhHg6uZF4ZUGVMd1FwdFLdoZdaerVVjlbOIM,Three,29,154,143,False,False,False,False
523,DIAMONDIII,k_l1jIYtgkweTHlAH9pUYN1EypLhXZfI_h61cjdQ5lEAat0,Cross Elf,0,115,92,False,False,False,False
524,DIAMONDIII,qZrtT7aMVQ8OTrKDS38YHqk88gsYT9Vh8JW0IfegDSsmDoI,Uyz,25,45,32,False,False,False,False
525,DIAMONDIII,yNXRM6aL183iofqgly1yX8ISM2fmqImeLi0ffxVfJxAdxHE,KuromaPlayer,0,436,397,False,False,False,False
526,DIAMONDIII,9KuZK5-sA-iEvpwcDjvxhfXNdREQDy73GKHvOzK4fFi2Ajw,Namariê,91,112,86,False,False,False,False
527,DIAMONDIII,KG6wyM-QxO8KD2jg4TR_D1n0bSxCJjI661oABEJBZU1Zo4A,RNE AJ Adcarry,25,187,189,False,False,False,False
528,DIAMONDIII,BlI6aWgkjlnAPKdhlsjny5WID0y6JIh9dPm6Afjvr3peukY,Flopson,0,275,217,False,False,False,False
529,DIAMONDIII,-sdiR5UKDWKQxg_8V5p30G3WX2-ZvIO94Glz1r-2urj05tE,R1ckz1n,9,237,206,False,False,False,False
530,DIAMONDIII,VMvpcxHQRCvj7uZhL1yGrLdMkaFj2b3_16kdpapLAjtSFZc,KiritoSinx,69,80,68,False,False,False,False
531,DIAMONDIII,kAxuUXvBu3-wofPudaVtYXbRU55ynUzjFb-IRwCtW1c8jRs,Fallen Wizzard,0,61,43,False,False,False,True
532,DIAMONDIII,w-RXlUt4pofEL2gBSzkUig1PFAVMmZUNAbWGeKfok6CEOb0,Santana o Bardo,50,191,171,False,False,False,False
533,DIAMONDIII,J139-fH_xMfYQGExU7ICK_cKlGIpAHNoU5TDZSrQB1A1Mps,TlNOWNS,0,262,248,False,False,False,False
534,DIAMONDIII,pKuDWERQneUQc5ia7rTo0KaKMsHbRnSQLuyasAzTld_euHk,FLA Bvvoy,6,208,190,False,False,False,False
535,DIAMONDIII,Ru0ElBVZxFBEEExon5l8Aqvy0j4dd03I4MUjNbNeTdybPfc,HzG LeFalse,0,344,369,False,False,False,False
536,DIAMONDIII,FoXcKoS2r5-8_nCJGcGFPcGQCqM896mo-xfgA_Axb1JfPQ,somewhere,6,138,150,False,False,False,False
537,DIAMONDIII,0X_awgpfQKG6xSZbqmMBiz0_ezfQtxN_F53Sjfk9-BPPQw,The Kenchin,86,173,160,False,False,False,False
538,DIAMONDIII,7_5Ar-94bP1UFgBTFnkci9fNwDq3P-1lMGNiA7n8FF12_KA,Pãum com ovo,0,72,56,False,False,False,False
539,DIAMONDIII,JwEK7YphM20RNKHSUW4Ys1mP3750tVw4DEBqKkIrV_qBf7Y,Tô aqui brow,74,118,109,False,False,False,False
540,DIAMONDIII,KQIv2lGhj9OE83HSN98dIukXaEo8IPcMNcuq6lK_w3mhKQ,Razorxs,25,113,77,False,False,False,True
541,DIAMONDIII,uIhM9jbxt6KGy1_b_vsjLlCQOvO0g0dh0LsYOoCQE06agwk,DANlLÃO,48,192,173,False,False,False,False
542,DIAMONDIII,7zhrv7EaTfOZvR6J2tctUOL4CSTpYU_SWn50llk8ugLNCDo,Ichor,0,103,103,False,False,False,False
543,DIAMONDIII,8ilk3n4TIwpvV0E7XxdTp7z5bqBsvUYxh2wrZnT0n7kTLck,Ikari no Keshin,64,101,106,False,False,False,False
544,DIAMONDIII,Gqvir-evRl8q747a8yjcxjvHVmS2hVbHycDYebhEYeDh0aA,Juggernaut O,75,225,208,False,False,False,False
545,DIAMONDIII,FPGNUe0ze-UXvRM647WbYUEHw4-6OBL_fzF_T9IZTHdqm7s,CheraBoi,39,153,121,False,False,False,False
546,DIAMONDIII,8wXGU02EXfxOyMp43m2CUyLdDKCF7ZuWz16oemvty_Wj-ew,Psycho Reazze,28,591,585,False,False,False,False
547,DIAMONDIII,ebL3DElcZctbN_njJLxhH8wgy1GDbrE-ZUWjmF2lv39w9Yk,NaNex,62,152,126,False,False,False,False
548,DIAMONDIII,CipPjfyj0Eg-_RR6qPdgk6UIaF6O2zgqg4CGXNHl3cn2NbM,Maré de Sangue,83,237,190,False,False,False,False
549,DIAMONDIII,DMOCZGZ_NQD59u_DAQlEBGoI-bfeh1YeChZrenfZC_99SNQ,pinkside ddany,37,70,51,False,False,False,False
550,DIAMONDIII,NoTbsUactjrGa33E7bStlULr_-5votaM4drO2aE_xSv4vA,unbanned dalazed,0,127,83,False,False,True,True
551,DIAMONDIII,Q_oMJfW3sNbd-24rNPNXr7qJiiFw8n_DXBAe4UWQovFT7w,Gb K4mina,41,799,767,False,False,False,False
552,DIAMONDIII,MCXWoeouz56_A-dX0F3-xeSVNacg8LLUEEGRyNrxq-1d7Q,a morri,79,237,240,False,False,False,False
553,DIAMONDIII,WLFlTZiYbzonadAfX2Fw4qMhmwcOL9hZFsYKbrJ72DwEJg,coxa thug,90,87,72,False,False,False,False
554,DIAMONDIII,p5HsMSvA9A1hI3h8BWBUllWrkG7o9tUt19gArpCg00vvcQ,vanloko,0,725,708,False,False,False,False
555,DIAMONDIII,tTFhORIVDVWIM3myVQimHF8rR4EHQmbdrva9944YJwho4A,Willgner,3,116,85,False,False,False,False
556,DIAMONDIII,Sly05qz5AOYHpcPGX2BMQoylnnYMkBcLb0jqIUcr-10I5w,LorD Carry,59,312,292,False,False,False,False
557,DIAMONDIII,tAXfQpq1LXwy7FtrgJFZ1vQl2xzSXY03J2tFK8hobtAVtw,so ranged top,75,485,477,False,False,False,False
558,DIAMONDIII,i7BPLJqgSQp_54YkVTValTVcAaBOGjcjx2cGXmdlRmAKlA,CAZALBÉ REBORNS,2,79,63,False,False,False,False
559,DIAMONDIII,LS_ZASAmSO2GtvlJ1Emw-pwKHYWhORhgw5XqLet-qTP0Cw,Sací De 2 Pernas,3,167,137,False,False,False,False
560,DIAMONDIII,w6bcYz7ujwO4OK6QgbYQ5VnD08-jfWUm4CbSWfe7QOMrwA,Ilinkover,43,122,131,False,False,False,False
561,DIAMONDIII,0bKvJzP7guVmm-_3JC_8t9KeFRRjI7sMaR6nM67GRKYnSg,Tr1d3nT,16,150,112,False,False,False,False
562,DIAMONDIII,wTYwmlP0TBnA7su4xSfQ7DqeUss5k4QlU_AVdlaBvwsY3w,Colaps,41,152,162,False,False,False,False
563,DIAMONDIII,l1xpWENYwkX44c7iTh_zz30KgCkJN9bKBmN-pQ_AniJ28A,SoloKillFriagem,75,104,87,False,False,False,False
564,DIAMONDIII,zyct-z7XNechVSQ406JF3YNs5PkbgpFpwjqTWAcTowm9Ig,GALUDAO E AMIGOS,38,134,111,False,False,False,False
565,DIAMONDIII,CdLij5_YXJHXzjzBpk1Y9Rhp7HwmoweU9KnVNcCn5p58BZo,This is Me,2,90,73,False,False,False,False
566,DIAMONDIII,YP87bctxyeEuSS3AkYzjOE8TIVwqfWlKacXf9eoXytjIgA,Psychotico,0,123,129,False,False,False,False
567,DIAMONDIII,Jv8FhFH9q7Qytv6kjY5APz1ABuv3BfNnQmQQiUu8I14fgw,Lìlith,18,260,279,False,False,False,False
568,DIAMONDIII,UsWFKtnNxqqGtIaSlkxSrlzocYFCrw4HxKxAyuN53zt4yA,Lulucífer,59,280,260,False,False,False,False
569,DIAMONDIII,ZL7z25Kci-TUpZ0YTidrSuL8TXXnS8bBbgBtpUaoE3TEOm4,Shiraishi,49,73,68,False,False,False,False
570,DIAMONDIII,vcex9QI0fpklxNMs8qukbqEJsb6BmL4u1bDI0OvdU-KCrNU,Neeko Neeko Nee,32,61,60,False,False,False,False
571,DIAMONDIII,tJ03p3rRLcAyewNOsKld8jGHL-RVaBHHz3BP8079P0hcaWs,Jumentocabritoso,77,692,640,False,False,False,False
572,DIAMONDIII,QWVFzbMoLfHTtj86M_IYzmjHAL7ALW3iE1HlXxu3LiE4Ys4,LuaneI,50,356,373,False,False,False,True
573,DIAMONDIII,URJ0frXImnV_VaEvCtjxuzyY2Ae8nUb_dFmx5tT_Bvy2UDQ,Cidade nova 4,69,349,342,False,False,False,True
574,DIAMONDIII,DqbTu6WhM0_maMcui6s6uDDdy7457LO2TZtOdo7VpOcr1Q,Rageo,6,76,39,False,False,False,False
575,DIAMONDIII,iNR9kuq2wbIrWHjul4Zg5-TtjHnYuYAA8d00WQYq7p7Cnw,EduAxl,20,45,55,False,False,False,False
576,DIAMONDIII,KeHkMGuL7AlskR2hm7OYuMzRy_3f7zhywDJVuSt_3KuYCw,Serapi,2,200,181,False,False,False,False
577,DIAMONDIII,tjqfYNXJQ-XOxKPvZF860RP_iaRoXO_aj8INhIz2QFfnQg,Doutor Joca,83,90,62,False,False,False,True
578,DIAMONDIII,D_qumxCWHa2PzQAVGuzKe3iXb_M5Jsqy-DToUZtVy-ejFw,Hitoshi Harumin,21,200,188,False,False,False,False
579,DIAMONDIII,DxMFJuvbW8DZ7BGIZ14Hmizb_TatGA0ceVKPaQnovuaA3g,O yonequilador,0,207,196,False,False,False,True
580,DIAMONDIII,XSwFoV8tgCr6rFhxBG8SW_Q42NwEufJrwCEAxLcv2ywhKQ,Peixe Tamanduá,78,148,127,False,False,False,False
581,DIAMONDIII,uo3NYfG83NwZCfijEftClp5cxZW5is0BTYHXM_sMcKThGw,Dudão Infarento,48,251,257,False,False,False,False
582,DIAMONDIII,tAJZkG0givDZuBkGV0uQ2LJbTTW5TBb9Ax4hJwWwjuF3vA,berenguejhonson,100,111,91,False,False,False,True
583,DIAMONDIII,XhG41J0dz4Ad9hE7Q8dRxrB4uRtGla1FA4lOrGBHKp1S95w,Naahy,45,87,81,False,False,False,False
584,DIAMONDIII,RfmTKmsyRE-Xn7urB7lkUf-xbtMQKlflpU-WUoMmcE9lc7U,Ongura Conga,34,243,250,False,False,False,False
585,DIAMONDIII,XmeQnCj_7Qesabez_cUVEoBTORbq7aIKCWVcmBi0jRQR9wU,pierri      tfpn,14,194,178,False,False,False,False
586,DIAMONDIII,l_lnzkLarBPEQWRLw5F0_OUW323VyTrEVaa5dJ8dDSv2BA,Ferneda,33,200,187,False,False,False,False
587,DIAMONDIII,DD4oaAWRoJ9Yw8VvZiuYYFp6XRXu2VgsEaVgsy3IqIbKHw,Itiii Maliaaaa,36,295,274,False,False,False,False
588,DIAMONDIII,jmay_M4bYyMSt-8D72DjcqFVXmlzDqELYTk3CgydxCTzYA,11 04 01,1,181,178,False,False,False,False
589,DIAMONDIII,bbVF2x7S7PnoY8ySHk5X34My2LLGrst4drdMV2YBG6c8oA,TDM hank,82,465,437,False,False,False,False
590,DIAMONDIII,tjhwX76qUMLIyLTH5mZSLG1qC7eMwSshDIPGu-JKN5Ax3Q,Dpay,0,191,164,False,False,False,False
591,DIAMONDIII,NORFCOuPBc7CpTyP9s48QbrdNtHSqnlf7pLChJW-a3_ue1o,nao to feliz,62,33,18,False,False,False,True
592,DIAMONDIII,eiA-Gto82fs-1mWC9E1gC2P8puM2lnqGZ0VTYrOfk5wMp8k,Positiva,84,92,80,False,False,False,True
593,DIAMONDIII,rwkzZTU4_oD4r-TN7KjrbI38PTVO79Ws8H6miFPGqLeT1Uw,Volïbear,0,41,32,False,False,False,False
594,DIAMONDIII,TlHFzki40nM0qv6_hXWSeYoMiNZ1jXpVGGWeJcNO8qLNfAs,AninhaBolada,79,62,46,False,False,False,False
595,DIAMONDIII,U290PkKLsX77vBoS1fhsRu4tZuA6It3HRuVYMUs-xi8e-Qo,Princess Riven,0,133,125,False,False,False,False
596,DIAMONDIII,DnNh97aPP72DxPFrkZO8yW8Tn91zXqZXLsfsYQdaWMXv6g,Shöiti,81,465,479,False,False,False,False
597,DIAMONDIII,8opqRoOswN_0MhQHiy1YFv4DoTLyfe4BubuuVw93Z_Qtnw,Tresna,55,577,594,False,False,False,False
598,DIAMONDIII,YU658y2DNsuCZ4tQO5ArWmvvMCPh8uAna9CyPNon7mK_-Q,Joey Alien,6,89,98,False,False,False,False
599,DIAMONDIII,6YNi1uirf8McID6rQabagfCQxJ0D1ikru72RMMQo9NiKpA,sLyyk,82,190,172,False,False,False,False
600,DIAMONDIII,4BtXm4-uQ8SwaiZSwAB3aZD0jRu-2mF5nSWsdLfXQB58Xbg,Peeta Mellark,0,322,305,False,False,False,False
601,DIAMONDIII,U4xpSmjhPsJEyu3QBI7dWiYfsRkM0-dqED9omaAGgkJR4Zc,Rovster,0,215,202,False,False,False,False
602,DIAMONDIII,wkhHqxxQ122IDcmH0iniCJDm41WiGC2YrUj_h_N9ByHtfA,Luke The Kitten,100,119,95,False,False,False,False
603,DIAMONDIII,Lf971fdMrWQOW4KFibIccUoyikYg9npcTTfQsPRjqB4S_w,ILEANDR1NH0,64,135,144,False,False,False,False
604,DIAMONDIII,ilsQ_ZZbj4LilvL9EO-GKFjN8QG-QTOTmEVJYtCmpJP4oA,Dairy,99,124,109,False,False,False,False
605,DIAMONDIII,PKjmPtx-bvT3L0OdkXE1n4BL5MPKSbv-53BlUVV_bcKIIQ,Slaytar,0,570,514,False,False,False,False
606,DIAMONDIII,7LCxTBlYj8CltHlkENiakp0FjS-J4hIK12mGSNUTCUSbbE0,V3M0NSTR0,17,110,102,False,False,False,False
607,DIAMONDIII,svHg0ewTgi22Qq--1kMBOSnKAVH5zq5veG6qoLWVgk-OGiY,ODAKILLERKS,18,44,41,False,False,False,False
608,DIAMONDIII,OP03TcOGYf85EMcRElYEjVirEDrWyk2f64E6fm8kub81xg8,Joekis,59,163,154,False,False,False,False
609,DIAMONDIII,ncU-AlPQGS4L0VKnMotghrHEKiJwOfq3BMybBFf0G6Jnpg,lukequatro,8,89,70,False,False,False,False
610,DIAMONDIII,foQ3G9oJ1hfxKigKE3uIzUuwN4a8aUBLzwj8nthI-k7pmA,NordestinoMeuRei,45,301,278,False,False,False,False
611,DIAMONDIII,PT9vvpAhbSNycmRMLBP-6AojZlBU0m4CrIeswmWvl8uHLTw,Sona y Sona,37,163,139,False,False,False,False
612,DIAMONDIII,SeG8T7IpyeI5sb_Q5F9GFMc0EgEP2uU_Hvcr7RnLStjliTY,Gragas AP,35,421,394,False,False,False,False
613,DIAMONDIII,hz2cUSrzxwD5AT__iF-R2LTMULjlIbO5fIvatYbyrVQWCIk,Papoo,19,419,404,False,False,False,False
614,DIAMONDIII,QmK4BhMJzgamDEwfoZKtf7oGcJ4sAjVajUbuJ_2ih2w2bOY,Shaunn,75,62,61,False,False,False,False
615,DIAMONDIV,gaI3XoEXdN4-D9GMSooybcgQ_6PkzbHEuomF0ftcJcqnH4s,Junao,47,33,33,False,False,False,False
616,DIAMONDIV,Srv75FndvTWeIqy04kLt_J2ZK0c33w8rSaFSdnpCoDJN8Pc,caçadorbr9,20,331,356,True,False,False,False
617,DIAMONDIV,4QrrXl5lGZFXLqgc3uHs-lAn3bWrct9r-Uiu3wdzd_l1edI,oGALOdoMEIODIA,47,147,113,False,False,False,False
618,DIAMONDIV,j7f_qg1P0qOxRgBjrSGv2g8AnXNJYGh4Z4LiwS71FLM7iFg,agE Ghost,22,423,429,False,False,False,False
619,DIAMONDIV,iw4mKpMtT5hqDCgkLwyrxCkvM_PoMbRbD2LUF2pcr5jiZwQ,HeyP,25,308,313,False,False,False,False
620,DIAMONDIV,vZkRtFcL3MdOR6_V1g9qvgTFeu2N7GdV_b6VdGyvs4L73QE,Arcane Jump,31,212,205,False,False,False,False
621,DIAMONDIV,wV9Z69wWxSWlDlhmWqP7AjqDn3PQgMP90odZS6pHLjF1mW0,Grandia,0,504,524,True,False,False,False
622,DIAMONDIV,CppsPp_9oIsARAWt3HX5oKq2VEW-d_yVaBsEbQu9NK2NWrs,SBG Fear,50,176,180,False,False,False,False
623,DIAMONDIV,tWswpvSwUo959B0R26kbHMQksC0i-lmhiakTEAZ7Vq5044o,Steven Júnior,0,81,43,False,False,False,True
624,DIAMONDIV,5JK44oTe7nkPXjbnIMSceuPB62rwP5i_ylHbsad-cLd699Y,Waguinn goodguy,51,192,188,False,False,False,False
625,DIAMONDIV,Ne6Wan-PAT6zqrtia5-WZRAQjERSUajFsbHxX85v6AwXseo,Emo Fofinho,0,358,350,False,False,False,False
626,DIAMONDIV,h-nNtsZp79W3TPOEwAPQ4GUnvt14lSgptRj_j4qhkamABgM,Takeioshi,69,46,53,False,False,False,False
627,DIAMONDIV,cqfVtMuFLDPd-54NqRPb9w3FASWct4lghGCVLIGyI0pBOo4,Humildio,54,69,49,False,False,False,False
628,DIAMONDIV,RW4BGtqizapTs1vLRc8m4WfzR9AL5NaGNsCRsnNcQBs-2S0,iamPEDRAO,27,74,70,False,False,False,False
629,DIAMONDIV,Tn6yrH4vYgmX6CKQtzO-JgP5CPjbzmaTZ7n0PT_6KlH_4kI,EU JOG0 DE TUDO,12,552,530,False,False,False,False
630,DIAMONDIV,JSYAtEl9QXDru7e2Czs251FGC3MkvYROeboZ2iHJSNM5yVc,HeartlessRonin,0,82,71,False,False,False,False
631,DIAMONDIV,XhkdAfrwMcW92XsBVC1GXImAUuwCXVMdJcnUMXrJMdoG-LI,dnL            õ,59,220,218,False,False,False,False
632,DIAMONDIV,82tXHTUnx3gKPHBqzg-1rwwFHpPIbLnmJ49MlCqBQGDxASg,Keveen,50,192,126,False,False,False,False
633,DIAMONDIV,pzPTREbpYs9IZdwbLCu6yA2pW_piK4RzxldpPybpmcDjgI4,Moess,52,145,130,True,False,False,True
634,DIAMONDIV,Ic9yy7Mg2QHl7IHdpsqrpP6T8PvWst7cGtROqYYNJ4RK-4s,MEDICO DA UPA,0,320,315,False,False,False,True
635,DIAMONDIV,KWrQV2AYOHTatiTtYUrnG4bcsgPq05STQolS3WSYzOOZ8RI,F1L1P0RT4 ,12,166,140,False,False,False,False
636,DIAMONDIV,MVLYIZMZsBspjeh7Sdj2V3MF-oiU2irTBHUB3c3WAOLSNRw,Igor ad,68,261,242,False,False,False,False
637,DIAMONDIV,AgkhmE989RRK7CoVouQDccpFRy7RSJ7n-MkHb08fP03Guzg,Galante Aquático,18,349,367,True,False,False,False
638,DIAMONDIV,4c7lfKvMWvzC5L-FHdCK0okOJJa9ZQbacMx_7fsx46TKaRs,Vedador,75,147,135,False,False,False,False
639,DIAMONDIV,tjnCX-qOJl9reFEgiFMK3SVkhVjc45ToUaV-SnQ7yHIV8o0,Daryl,92,113,120,False,False,False,False
640,DIAMONDIV,3TyLvJ-wpd4Kt16qtZvXYeYqRsp7EpD-kulyOc7o9cT_LII,TSK Mirzera,33,941,943,False,False,False,False
641,DIAMONDIV,nnIwQ6EgE-AFSD9mfaie1gfigZyzER-J_1_W43HFYGRSCmw,lLobão,0,268,245,False,False,False,False
642,DIAMONDIV,7CohzblAbcirw5qYTGhkrKkRkuhbvvynKLbdbQTF0MnFnYw,G L W C K,14,347,333,True,False,False,False
643,DIAMONDIV,WvUY22u-pfB0U-b8p1HdCfFBrbDaZ_I1AlgSQ4nTZTsaq0c,Härpia,20,31,44,False,False,False,False
644,DIAMONDIV,bODjVeRqqN_opo_zrXL4IVfJt-qbmDxvscmc8uR4V5XLeaU,sup onipresente,43,43,50,False,False,False,False
645,DIAMONDIV,zoHcrqFRxMTyNSs4o9ikEOJ_gBtw3j7Bga3bsf1juSYuMIE,Nokyz,16,113,107,False,False,True,False
646,DIAMONDIV,5h9gMKWEaIaEQPMz1_fr7MYAnZPS-3LoYaiO-g4Nfh7kBYQ,Kobe Bryant1,19,104,96,False,False,False,False
647,DIAMONDIV,kMcSRlN8VTMKOPytfbeF7hvW9qqlH1cdlBZcLlFpOVL1xmE,b ç,49,123,78,False,False,False,False
648,DIAMONDIV,WhkZCTG05-AvUdlwUWBodVTqh79raOV5BSMFlvQw9dviRU4,Japoneiizz,70,34,30,False,False,False,False
649,DIAMONDIV,-v3pHfQzMMdfyxYI8uHiD77vjKYmoU7aWWzhzCmbP4PhkOo,fflf,38,377,356,False,False,False,False
650,DIAMONDIV,c55VmiQ2hvfvIhBXwX5ZbKSrv2QFQZi6lw6Sl0nHZAAS8rc,É O FERREIRA ,0,144,146,False,False,False,False
651,DIAMONDIV,iTtytxhKoacxVlzparApnSBrFSQErPC45rtAO3fii3_oQvE,Alek Chaminé ,13,91,69,False,False,False,False
652,DIAMONDIV,Q6vYvjc7P7JSv0OUJnX7loV4bAHCYDRI_1CJxSHmldlyubI,TiendichKill,0,25,13,False,False,False,False
653,DIAMONDIV,b-lla0GCl-fgX71bhxbdf1itwr8zz9QKVI_Kh8_4MBEpwmo,AWG DoDrezz,75,487,471,False,False,False,False
654,DIAMONDIV,D8hhoAh4z7SdzMg7fISdEt6fYLUCS0I19BKe4w3sDYF2GSU,Q Pai q é esse,78,256,244,False,False,False,False
655,DIAMONDIV,O9K7Fx9IpnPbNd4Mal2cgVL00LFR9l3XPc-bPXY2eTClR80,Yüü,44,630,641,False,False,False,False
656,DIAMONDIV,Teqb7Equ_mpipQn_dzRxRieCHZQVq-e6aqPpUkK3ELGdGyA,O REI ZAHARD ,19,343,318,False,False,False,False
657,DIAMONDIV,1Atr6DsvMes9iJ8fvLVuwAwlNLU9uEpwaZTwcor-cjMhwX0,flow 07,9,141,149,False,False,False,False
658,DIAMONDIV,ctddckdunjeikkQmYhAnUfOEg6qMnmThuGodCMGLZFfPl9Q,Shiny Goddess,15,143,138,False,False,False,False
659,DIAMONDIV,Ti6rEsIMfHa693mDxx1LPKst_Tv1JIwSO2UlZSr718YZkko,iyu,29,145,161,False,False,False,False
660,DIAMONDIV,pJ0Vg-U9-0Seq-ZxvC0SWvHnzr8XkZpXXKcLLANywnSaTlE,TST Vini,0,76,62,False,False,False,False
661,DIAMONDIV,L52E7ACg6Q1TZ_MtqLAW1cP1Me9TnAQJuy1xYF6ZygyEhN0,KenzolinoS,7,586,572,False,False,False,False
662,DIAMONDIV,rJffVRW9Os8TN1yU6C_-s4YGDF595c3EfkXmJ4mfa1V45Z4,A pensão ta paga,18,188,172,False,False,False,False
663,DIAMONDIV,M7Xzi_DQPOumWlHZ02DTYHm76GzdJV8n776a96ikxoyD4eE,Morrudo OniiChan,21,402,413,False,False,False,False
664,DIAMONDIV,r-JFreBM7iYu6KzwB-ok7BQSZqppVLpFeISIuqqY6T_JgKo,adcarrysuckks,9,233,208,False,False,False,False
665,DIAMONDIV,1sBy2Nmb6IzESBhdiYRFKdM_AuRqMx7Z4T4n_Cz-pKwPtrA,Poc Poc,0,76,78,False,False,False,False
666,DIAMONDIV,jufm3n2WQvnj7bADwi5PqI5Qk5JdFeGenvyQ23bFjzbCSp4,Apothenary,9,380,391,False,False,False,False
667,DIAMONDIV,zDoRztYSX1i4KUOCTCwTv8zmmNu2Hpsw-eheLo2NSeJ4Ckw,Talk To The Hand,24,58,54,False,False,False,False
668,DIAMONDIV,o4gAyWifAijql8DEnqut-2nW22czlVpnNJ3qrT3scMzvmeo,Knine,0,63,55,False,False,False,False
669,DIAMONDIV,_9C_rLFPPPSjzH36g9aIcv_34CmCOiOTD7O39BO9d1WdTuo,GDE Nêgo,0,268,269,False,False,False,False
670,DIAMONDIV,M6JiCiUY55FgG-ztEP5hHiHUGM5dHLI-eD-iLCAcwpWfaSQ,Finger Knowledge,0,293,272,False,False,True,False
671,DIAMONDIV,eTNbSQOvB6G3YXzRMA7wIefQeVw8wHa-chVuyGTV_S3hDmc,Tip0uque,63,595,562,True,False,False,True
