,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,accountId,summonerLevel,puuid
2171,MASTER,0ZQCinZSj0w5bsr71sShWgAIyU70w_fVIK475xIpOPUlegs,offdansan,486,343,315,False,False,False,False,wzwOqbZSGTgY4scUjnAIemhEkmgy-rpkmX-8p6fLq1ynuxfaYiL6ieCy,201,2Sogzdv9CzX20XfcXX8tTkP6i0zHYdhpvGmzdJVNiofz4qt7WuCcb3ijxUkJa8-tBWnioEiBoyZjsA
2172,MASTER,GdinohGGnAeUhC0JXwKcz11fYsiG7IA2V3SkOQcYdB3RUA,Sparta Link,544,738,720,False,False,True,False,LFBAw7IYzAOmxjwIDzXJXk73LGh7uO4iv_BbhWAHADiJzvk,261,QFbKs8esl2J2W9LVd7HrpJh4weaVvowaKkSZMS-VWw_aZ_gASHLObKNfqpp8hqBRxaCwYvBRWeSvcg
2173,MASTER,-hFl21ikNaOJR5s_MpK4STD55ZVNJu0Ow-MQ18CJtvP_6g,sad luqque,551,981,958,True,False,False,False,LAy868e5tW93rVpU1_DcCPsjS7GEkm6IMC6kjT2Vs-B_,513,JrNBw89ZFAjTq_kQng0xufRfD6KydTXAgqfmc1At5W_Thd6eGzZ9t0iKXkWEz0PqAz2NGPttqGEGtg
2174,MASTER,G0ORSXo6hVrokj9dvH2fWRzrEVD87Bu-Rsdz0JbB8nAJFXo,Hirugashi,367,207,174,False,False,False,False,XMhAcD3Ceyn6cgjd0kNfX1dw_YuXNLkymURj2gfqGopp5sE,182,YWgb-VhSwrR_PLcytAf2P9mrN1dI66hPpyN2TOvH6BTbmFztSwL4Xyq_bgqSUXegXtyvS_jsnd9_eQ
2175,MASTER,uTNch6Yqbj1oyTMqu_5S0Y9G0p39BkXOqtfWLZAqlPwwGoA,ihtpl,580,676,642,False,False,False,False,n802moGxJNRyzpECiI54l-O8Ej49YjgnPX74rz6envgtwIE,180,Ezr1sAF3gq486QhVGIXxq45_8Mnfrh2KYkAGYQ2so79hVdY5bVSihTZZ4SbM6dDqjn2SMR-7shpdLQ
2176,MASTER,qSQwOXiUZ7BbOgke76o2ndRj4X_OxjYNX_H_t9sYpY7U,king please,348,424,408,False,False,True,False,8vS3Y6tdBPIH24u-9tatkq7nC2bxJOq-oeH5M4fuFu8,320,8qCStCfJhuw6NLzCVwW9TW6YhplSGWo6sUops8S4jGlLxgLvQ6GnsBoubWtIrQX51BcTxomQFWYh7A
2177,MASTER,3eXbhlLOeJn-t_Zaf_033TSnRQzT6oLcVDJLC32yb1HC4RE,FgT,376,368,319,False,False,False,False,iQ4IuUSYocjEvkMdAQQma3HwuZcogWaKADYsZP8_ePIEBxw,203,FRT71MeUpzZ0BjMy7Ex5RmqGiCRtPkqp4WMKWgaLeMg__Dojn-b7NxdkU6b9U-ZhhYhxY9HFKN00bg
2178,MASTER,Q5nkhCtTCDScNU_X1Tz2muMHteXSBYfx2EcNchKCRIksgSE,Kimizera,452,282,238,False,False,True,False,8Pj3Dv9FUm-HtmkbuNjddpJ5KjNXUaG16dzsuLYSA1dOp-8,334,ZfOA111nKubm52VOPuaIqfJNhpqOjQCwO-nfZ-3tqIZ-ywFLjU7qlrVWP5w-F-f1gmwAskZ4WvafNA
2179,MASTER,wj6PHqLbarLg8Z1gdjZdTWUVX_NDrWTuhWzrE7b8jY-ceAs,Itadori,512,666,641,False,False,True,True,3V3PbUljOmUWpG_Eocpo-kARM_b_gdEhsIHL8WcqA2kmBPhG3BEgZcbS,275,JFx4bCMKg3Qse8tOwNcmulknw8z3MlVeUDtb-PciIP707FLG2CL4J_fbTCuttCx6bnLqKlpG0WIzTQ
2180,MASTER,e2yZiXfQXXGXTaR3NXcO0RW1S_MxBXA0WYOk6ewAoVxjQQ,BOCA NATURAL,598,512,465,False,False,True,False,ZkNqHszVVIglVYY-RCpY8zdaMmCn6bzBYP6uK55JCtbIm18,322,Kg-7EfnYZMBF3thmrzWexKTcN9KMLY3-_7N-2FdELM6RDGC4H9AM2er-BkvqzPdSTutKzuX0F0G6Bw
2181,MASTER,qaKiYWJm4pFhY9plPC-tLVSpHz8Oun5gbq3BgpIFj7nm-g,Delphin,580,660,605,True,False,False,False,GYozTPUwlbor_8rmXE_jqZC09L9Yt564k2WpCdPJMnTW9P8,368,NKlDNKSoAsvP4obIFF9MCVKS68UqkD2dzEUe_y4oAF_epSxdRQMSX1ERHuIhQla3KUpBvdypzPZ8Hg
2182,MASTER,E1CyQiivgM4uM_43Dyp0A4TfI_jhzUlskyYii081DeNHQQ,Glayde,578,214,172,False,False,False,False,6_Flv_v7XQsJinF0h0-o-cBDBeige0d2En0pX8f9l9Lv9bQ,357,3a-vPACVW_I5fcYE7dIvI5ILU_WXgYJvkYt3QfuCZPmePFI4F2RWRBiIUeefYHiLLDGjQPAaCbn2Jw
2183,MASTER,3XYHr0cZHIPwWMRFx6gwkvMcQtoXgJtOC-NTipQJV9sF,Kami,394,223,195,False,False,True,False,bgFDy9lGfn9BUk-yBi45MLmsg3355QzYasGFXGH7gZI,259,GAYwR3LeF45q88SMpNIAMD5ftnFoxh7OzCiFM4DFwWOTIao4lDuiBz9RWA8BbJ0nZMGez2EzKz8KpQ
2184,MASTER,roUdDkJXvq3TrzcE9IOq0jxg1NLpq9xfaAmBsMDiqZIuxpI,yhcnevigivenchy,639,381,323,False,False,True,False,vlIlaLP0fmQh1w42I2WYvtTxv8YSh7a8cUfgNKEJ0pu1uKF7NKAQK_jg,83,YoBy78ofhD-jiF_dHzU-b3EYHPyz4vSinl_Sb9UMI4VRk6BYinjzScJXyPfpW22d72sHsbhUG7JtcQ
2185,MASTER,n-16Tg5W2DXoAB8M9un-Cvhkike0Ix5BcK52O37M0Bh6,Pùxa Penas,384,233,209,False,False,False,False,kkiZD-6VC6FHxkW70rfm-m2X0iwrbEKcWAhWql0uG-o,232,SdVfsbeKJteHUmw2etdl3lzxLg2UUZ3Qd4YLgyh--KKEiPhPrIR_Hm9ptMwsDiw_FHtsA15VnVMChQ
2186,MASTER,ecPvzlHq57a4DsH-LILu8MUd6Six8wjTexgzwEb-AYCCfQ,z Rogue ,556,318,272,True,False,False,False,3YNFFmM2p1CoYOKJYHVwfWyHoGfBlRvWQ27Vhw-kwPg,201,s1wIT2KgvwI_gTi-MEBajkCjkaTtDm-sKYTg6MKftTEKrIsc9Pi3WqpJGJzt4iLMYcEuBuAoSXYydQ
2187,MASTER,Thp_HhxCqTMINg2Jhin2fJR9K9yZSbPb0fNlo-qbhBORpg,Pirocopterinho,324,255,233,False,False,False,False,UUVVduBIn9BcCYikj5N_kv5RcpFE27s9kbzATFp_J1oNY_I,560,FHN7onhBdqb6gw4WDclUNNitnCht7M8TLi48D3ISSoLSkmyfkQRbcJeFSWUJH9jptIAOvc1s4pyopw
2188,MASTER,UZNntPQu2X1IbYQSXMjmfscYHpRAWXJoNTh9Jh917dw4Bw,oia o alek,365,331,318,False,False,True,False,tdQfwAYMKGaZJ75vgmCNlnxFG_umgfJEDfKEpElmBG7_5wA,370,tHogjIiiMU6MOLDXnRvjNSNtLn1OcHBhEK5HbIigUUWfqO5z2VN275DyrJluGaQ9S8R0VfbHZ3oFvA
2189,MASTER,RR-6IG_kVU0bFGTvQabqEvIoYHqOMikQHQ4FkcAaeowQYfE,Drogolhus,541,345,310,False,False,False,False,cOOtYhI0P-2ObVuulBmoBPxBvmIF8VrhHlOB2RF5OH-kKOM,171,IpkyOBZUx-cmdfPZVsdqtTk7lXBVKdvVlyYmzS5xqpIDQ891OBdPHN2rjxAtneH7omLSUC2dK0oPxw
2190,MASTER,eDh9kJrIC4UfqjrtpPa7o_9yWNhGqVlVGTuvF_Cvwajm_Q,Filho é Canhoto,330,341,317,True,False,False,False,zd9UghFjsErTMRtdJkgR0XYtjJSFFkkSWPzHPg6h7WeZ,576,Rrz-mpMeVM70SE8CQ78FsKEDU8nQixM23dN1sLe3-M9w7icKyj8ISgqubQCC4coHxwHPISHQMWVdXw
2191,MASTER,teAJl0L6qryj9iwaaOej0uQnmQdINvVHKHBo5x1JfaUdxg,Lehner,447,561,542,True,False,False,False,EEytnVFQByNI2bE2lO6YisGfquEFstB0CsikGTH8xm01wYA,434,gxdsteOWXq0ouINHpxywIKuGWV5HLAo52Qjn018_1Cej-iQDQ8cvyaTSOiPOIQAyTyGm1yrS5ZUs1Q
2192,MASTER,2hKNKjFrkFT0TVM8UDctntmFNjfnXB3Ld1c785J6kJYecQ,JULIÃO ANIMAL,363,150,123,False,False,False,False,6VOiZ8bXycuDknUtYSh8sTUHSbq5EmN2atdvkwHzGnF1JkQ,283,b9cy4YLp_JoSg3buSj02ARBkcQdv2uzWmqc_suxN2iNTTEoqnc2INuQFDBqB63z3jWQaXwgH-Gt6Kg
2193,MASTER,isW2aFDfgdcsz-8YYjP1iO3-acWN4thfN_pEFyBMJ6MkaVU,42781376217,441,268,244,False,False,False,True,BBmvgkatskw20AEF-vz9spVNdI7ZSvszHB4EWB1jcfY7rho,351,8krVAnksgHdcvpfSyqb7R8pVSjqTuUlyfb-oy0g85kdItM-hmtr6Z7hQMERkNP_HVPczJBiOGAVZSg
2194,MASTER,aDbjSw64ON_5SD18gEbjZvwI2LXKuKNXBd3dqF0iW6WJJeM,NeW C0LD,702,538,512,False,False,False,False,icNdZ0Vqz72Qjei7268_tKVlILtcZkgNv10KXuyNh9o2XwLIFeG2Igjl,186,Iv6tywgqIQOea5SgdBItHS7R01arNjyc1rKqQV_bTTRpw-WHmr3XvefTnU8QyrF5_i8iQ5nWnNtbRg
2195,MASTER,jLQqe8N8NZjW2kkZWcVSjhVBIJ9XG4kCBdM6c5L97ShYl_c,lulukarmaluxpls,490,845,771,False,False,False,False,vcKyEor6zV42rtpWlpQvlHUe33m0oXy9wrRo8130l0zphus,453,JiTmHSfaBtrT7PKzCEuHPhRCMM50QQ52oL7BhrREZxe2VyEKFxznJtdwgM9QYKYSjWYVtEAlt7IQBg
2196,MASTER,yLGRqLH7wwBJXDvxZ1hzIXM7HODH6aRHOn2_96ml0dScMA,Flind1,502,305,260,False,False,False,False,7JrXJLzVeGX9NFiPORn7EEGLxjPyjWrlm4Jxp1MaTGQ1,194,-dZSW5J7W2YvLoOnQCxkSvszF5zOyY9fSZtSG-j1y_x04N8KpbhzeM3HDK93st7pqI6VBDwrYcT8bA
2197,MASTER,nJ46JwAWiNQWeqZCP8EoiaQYocSzevyGLUDJXUrIpsVbeA,FURIA Lannik,435,772,768,False,False,False,True,enM2HrL6O43nAGB61XTRTLdgrbD9vMwafCQdv24JJyW7,416,YEB0WoA5ZbHG2kQkrtQhsK4wKw1DzjbSUOGXeH_axgld_crElte6vkv-OavDaf7_iucrirdVT1ZAZQ
2198,MASTER,Yl6h2Zda0qxWMPIIfH7N63PxX2CzSPjsKGjTgVrVziF4,f keys,642,623,586,False,False,True,False,ZVohccB6dJD0tiRMUcZePVb3HTroeSnFp8jqPUg12zk,511,DRTF7cfACOfrgdMHb4Zmz_ArE045x2ax5GbdtRkgzGAwOBxHoPWA3k65dFclunZS-FJ9Aae79d1iZg
2199,MASTER,hIwm6q69wskzHg_p2l5p7Fvyp3gOaz6ch9i5hvPSRd4uRxM,Yatsu,332,210,158,False,False,False,False,BwuQyuaW1PQhewS-gJZ7cPFjvpj2h_XA1f2scXQgdz7ljIQDmQuLDZuB,72,yiO6nrs-T2vXkw_QqksAykB8Oyr7ntJlYj-pqzCOOg2X9zFEddSlSIfSQP8fW7UTGisRFSCBQ2uXOA
2201,MASTER,HRYAnvaUBFl5DLQB4JxlAYvzFsdJxl85FVaaXxLz5peFvA,llMiguell,452,346,317,False,False,False,True,09B8k6m71JLNOsRYDuocVdVTtrb62gtKU1yhyvldH-I4nEs,226,IKYnQ_zG9Fl_BbqOBzByJ0ZiNsXY-Q1vUv6R7GBZqvEx45ZATTwu6G1hUM-wThxb2nKevND2hPq_BA
2202,MASTER,G1wjW0arYyUCW7tTsBQjkCh1_p1GHNrNIInfXITWIjHzTw,fukashigi,427,350,342,True,False,False,False,MzhyaY7LcD8RIi4uWBAOxrtNO2UvcNHQhP2IS2YyD9BVp3o,344,AeLLm67Jj5a2TvBdrEiE9LQO9IJLe_kIFDnVmbuIwWmFvMru2YF97zitJixyH2GiV92r2HNsycTu-w
2203,MASTER,jvii6KewdinxVT5_MKpvNwAMtEQOFUEm4vb2s5HbRVNfQw,PWR,350,351,316,False,False,False,False,KWFtw35cQ_WgQIIRbry9mZdwHKL9YBavor9-aZPgfLOvC3I,295,W99wP-dem4qQQUmZhE6vzRpkiQtKANDLWcxmVNGDF6NXGBf_LFKX5e_90Q9dJ-xjsAwJVC79mBCPUQ
2204,MASTER,bCkFmytf1JVmeJGOrVcQzIVMHbQk-EzceqnyfFmyi_6VMw,Thiagolamen,449,658,628,True,False,False,False,ODQUEfvEjU1pMrUXH5Mhk7u1qukEmdpkI_iheVnBYOqh,367,cuDAqzlx7oWtT-GHzS9WtlgH3KiyOtHHjLpNZGhe9zQUAwrNIEcc-Sy9Tdvj6rFbhXZYTRnL12uOZg
2205,MASTER,L0xGsEtysH5IlU40dcJqpTaEAdy7UgusoRJ2qT-la0-luvQ,Qveen,373,557,538,False,False,False,False,RaM5UjyYkkOv9IzILNtWsJRnKhIbv1NtdKVej4E7obCSak4,150,-asJHY0_baQARSy_F1MKdqvLiYpXOCWtAESdkI8PXgvIPeI6V_Z2XlTd8PHvArtu4kVdEiKEA9YXfQ
2206,MASTER,xUIHe8bS3ytOUQ1SOqkg-cYd8-9MqbEQX1Q3nQBniUYh-aA,caíozera,433,650,635,False,False,True,False,9-FyQ3-s2LX3C53iqRKC95mUHrQoS1ShpWT7SpshY-iAfpE,587,uHs1q3t_qVqEDZo8T5YQowa047TG0pe0kvy51FVtKausnr1yoGcYFPjst-nvGS4iE17E5RCJ3cw14Q
2207,MASTER,_ZXuXdVXxgh1oSVyuC0iJUVBf35vs4qV3VEcAOmA0hTo0Ug,rns zirigui,594,227,196,True,False,False,False,9OmRA4s97dA0KGOSl2t5YvSkarCz_-VVHKxruDAjvEtZ-XweSP0NQmAT,67,oQs2LjyU2MK_NVZu2wnF7K3DiyEe7krBdiX3tmLBgVxzcsoJ8j5m_BZt2E1t0C3bCioCg9ifMkp67A
2209,MASTER,kR8JvBnHOO-p_IqLv5SiFCpJ0LGsLaj6MThbQ6ls9ha4gg,HAHAHAHAHAHAHAH,397,560,540,True,False,False,True,fONIRJs9nICoCy-YGz-YD77Y117MLctloHOEQ5g0RTHZNL0,543,VGrL1OZGlQTgXFfBKQ9LbisjXVNN4NpfTXrc5ZfNge5wyghE3TL3ey2NrS_tQBvTn6tIT4xql99JGQ
2211,MASTER,XzRGiXM4hjEh4RcKvmdhFwOeD8xUXz75WoJFjg6BYhSO9A,Anti Saudações,405,499,478,False,False,False,False,fIYBzPb6FXFUTjzLE1QXLVjemOuud9dptpVyZOrodp14,340,FECxstLKcZdfu8vG08gTCUF0yzJqajLgvZrxTF5GuG3tol1Q3U_qB2yehJrbRRh7XAhRtF76ehpYVA
2212,MASTER,w8pMV2nA1oogfSB2Flzjw_eOOaMqeGhWY-1a4zls5UFU5to,Bop n Block,363,713,695,False,False,False,False,OY63quAJV6maFzNEZZxUxI4zSmKHxcbB2MTMO6MaQ3w8VfA,505,MCva-r5cQvVkgyf-b6iMjE5IYyxJ6bP65xxZPLFZrAcTXlLhzvHRXEssSoCCtSwxaVGxkpqgQ-N-nA
2213,MASTER,1j9L6fzq8jdsyxDvd77VLFMmhzTVLIAUwNjzrTVusKVBl0Y,AngeLMegumin,570,146,121,True,False,False,False,hOA6-TluTbaaELLjvv3s7TGDOavfU8NMRbKPbMdL5n7QtgDW6yRhfOeb,52,Qdmm2F1fiReC6Upoj1jS5kECaI46mcV0zMmoOTZCGhVjZ4ay1WCKyY8lUX4mPJuB581VCf52wPiKnQ
2214,MASTER,DtLYoqq0ZCN9EllAWIQTkEpcqVG3kwq7eGsoNH3ZlX-2TQw,PACHAMENHA,542,405,374,False,False,False,False,5NXQL-zk_1bd2jHTvMJTbx__baOiYxe_Rx50_4wuYjW2Fy9yh-3baASm,122,1RoBrI6tZy7Wm89jDao17xYse-z6OaVKoXG1uT4bSXOETDtprHPDmTbfLARdyaf15DQcEuJ3SDn6JQ
2215,MASTER,pmktKtu_DEVldm275iNmwwaTuu5Ts5yVLhSmOA3JDZhb,AoshiAsak,398,174,146,True,False,False,False,ujH1qru9lR1QXnkkD9ZaEFS1jqRs5MVtCqjvLhTh1Cc,89,s8VYiQLO01jSll3U0ne65n0Gycv36cDGbbVoen2rzoSG_1xAdGoJ7wlP_TVY58L5HHPlitLu-76qdQ
2216,MASTER,AQDpwCnSkimEQDd9Y9eQET1b70PGRNOvusRvl4olkFDBbg,Van Joune,559,298,272,False,False,False,False,u8Pi435SWWOeoH5TvUvUD5QrFHt8a2Jrt3FtVeljIJj0,297,-sQRY5fhNZH6ZWy9nAxppQYpFl-l_EMQlM3tuDYosvzhQTZT3Gp_PrDbUtCrE65sKUazYeGaxYugjQ
2217,MASTER,c7ARboEvBgsrNTzanvtwgxg5lla3tnHyhstAoTrUIgTAgw,CARRYY,540,341,329,True,False,False,False,SBX32Dy5fUqVITVW9cNi3YxO7NGAurtWrDyJsH_7-xNv,311,RQPown7RiQ76kyjgR1yRUCd36mc0O7yk1MO2QCeILcu_SGhN0_Uoy-QJxe3Xvz5Rt8Rm3gf5MDoBhA
2218,MASTER,tJT-fbon6TNqDdiMCwBkzgr3N94o3PCT3GxiZcPcko8cew,miminhooo,544,572,550,False,False,True,False,Dmk4nReRI5Xli11oHABFHtQJjyf32jEG9em2-8FKr25O,285,V1qbgt2CCXrAtAt40wu6uJ79PqDbuxyLekYdp8op0gXKCuNfhX8qxQVCgjrgizOs-0FMaRb3Hjcl4w
2219,MASTER,HkSz6FeCijJjCv5Pgf7YgIdTuTpxU6jBazpukeCvKY5o,BONECÃO ABUSER ,418,196,161,False,False,False,False,frtsum5uLHmS2oIkdqiq6ASRcbmYZLXyzYU_zGE3dBI,119,grpzETR3XmjZyqpj49kxdAaVC4F4cz8V7eYvDzeMtJK7u3i9evPNazu5XxMvLZRVE3InCOifxlqqCQ
2220,MASTER,iaWkkmhYWIdxZDIYInc7esMCY1O3g5N-73EkuGHiTzAMjQ,ATS Hasse,351,161,131,False,False,False,False,665hBEC-IAAYhK9SW3WifxU9qj6nQgynbDedzcIQcZBqnJc,190,RYMQhlZO7XF14ZOfrRt2Aiky3Sq0dhQo1pXOilTgg3HLajaNiWrF0S5Z8uNkAk142Uf4_IZS3ayFsw
2221,MASTER,VWzUQxZ0uVb-T_teXvPo61qaQmFKWatjNM7r3ItFsXxX8g,Lu Bu,645,630,603,True,False,False,False,YQD24TRE_8sdgFh72DOdo9AE7CJla0qrm6reRb3nZ60xIqQ,402,BNS5W5lmDflQOeY6IiT1ascfXJ7JlSQLXLNMVFiLfEGp_Ev6v9UXtmbQeao1V3UcidhhOBIRp7lbXA
2222,MASTER,xcQ-UefPpCVKFJaYkhtR1lT2uz_zoGYQX9KgQyXwM0UTWQ,Sharamanaias,521,167,128,False,False,False,True,Shl2d-JQcr8C6VuH2xqe1knMUfE6mt5h8PEHF6Jfj-Unmt8,328,TcTfquDkQ8iDqXSjtHtdmt1tYakN9Tyy334hGmNmKfIXDdA1C2Xrr1DxqxPVVT2mrYCQNHvvyS41LA
2223,MASTER,o2C6ggoDcUTWro1ujGFZpR0UqKut19nCY6X1SR0wX6U9pw,makira,657,102,61,False,False,False,False,tWQPmDZCDjmeXca-a9kP5ODjZoiiVWaBDNfq7k9nTbE,58,4M0F7u9UmkJZWENqLNwHKeWjTrj_LM4WhPwlDlX1XgxPoVQ5Dw2YFcQS-vQK6awvNKmlfzL1AUX5gw
2224,MASTER,z-apNzZtlOROWvsFpIPrNWFR_kDIQ-IPIYy0fmaGm1QF0g,MeuPIPINo5euPOPO,534,511,484,False,False,False,False,r1LnCgil7V2hZvkhZZbBTos_6Opyb7IpSz-PdLnDnKMluSM,211,huBiwTXCnjlThnwSyB1CMoC_kuNi-0vgeQghjQaSHx-jA_wNWTCUS7C2VLaYU0Qzc60zazRUvtoutQ
2225,MASTER,Ahsdkczl8q_Mlmr9RlIQ69566_iHtBFhGA6GpQZuGg2V6w,CarameIo dog,285,580,556,False,False,True,False,svGf9sKSsJJmbnW5PHnB6yoaogRZZTxjS95NPhaMcdMT7kY,400,SpYrH9VTbVe_TMj3KFItDg_arkyb_I4aYR6CggltYAlQDcEtmPfjZbIOQfimhq0EcrnbZbddcRkV6w
2226,MASTER,E0y5BejUKBUFRDcSmfOuuB6qHodoc6hSgLcyz2iwdczOxA,VINl1,514,496,464,False,False,False,False,2lB1qe9SAyQDWkklgxGUgJ0pyloZLAJcQX_hOOMKLHJW,382,8XqCdunODYuyOwn_ZRNNev62cImotmWqahSFLMPYP8U85C_E_Xm0X-ThzkXde4g12kz6aOXPpj6VTg
2227,MASTER,NVkf1n0b2cXmPOqvZjbyHPfIy6cwqfzauleQizmya56ZPw,TheGH0ST,321,168,147,False,False,True,True,QXRhMJKrkSDcJjuVkPbrUa9r0fe1b2XBLxJG1c-6Id8wWxQ,313,s1sgmpVArPoimOWHoEF0BieHiyJ-p8LWkJEUoxHBGvoAc4gM9T4qpLlTMYjyOM60gB2Aex70Jw8mzA
2228,MASTER,-V5VP6ASdpC8oeE7l_XDw4Ksc6oQ433ndRO1yMX9vcE1,Weat,457,865,831,False,False,False,False,iIHrJsQWI82jYvhnAvxXi2yGR9n_6FPGU8sk2u5Vkbk,361,9WqFi2EJ955lAg9YwQevtsn8-2iwidaBDjogVftUD_hzDcodnQt2Fgi-60fQctNYl7pnfABWXAxwdA
2229,MASTER,NJngN9xSmw28SkowTHlxj8MM8nWiA9RZGNpceIUHOTHmhYw,OU LORD,518,255,228,False,False,False,False,T2BWSF42U-2O-mUyKmfvamoFfNAziaVZI-tLoFE5oMGSRhU,157,amrlCcED3qwE241ZKRYW4mpCTF3rmc2Z_0P-fGRpwvZHuTlIZ13UoYdBfaVPpnPjmnEimUymWi_eWw
2230,MASTER,RO8dCrc_DknwYED3UEbcqlho3__Eu1E39lsaN1Y-COhwnbo,KBM dyNquedo,535,574,548,False,False,False,False,b6vIkR7XQ9jb4IxnuV9k3wCVe5U9AAFqAv2xhTO2yZzDgh4,372,odeAtayKxI1apAQiXHPvZAZg-FSEcVX_m3u9f6ycKRVSwy6A4E6hHRoxe8AoNWwLeivbSqcR2aRTUw
2231,MASTER,QvLd8zSTLCkQG8oTDOUyLSezT9XiRHHucJVTQVFVk0Yq,Loop,492,706,686,True,False,False,False,9mDrK4VUvcyoDcQ49VwC0hxBe5LLWYKrjQn8YIc5-Kk,278,gYeQNDtWaEkxTRm5n3l2tUBcptKL7q5L3yfhmCBz85fJ_NlqLwvgeMpVgXkkLsa0gTean6DLTszhtw
2232,MASTER,o7S-kwnXWKSw0tiVEzkeRP01IFr15bCMCROnLh6TPysdzBk,Cuellox,449,152,76,False,False,False,True,_C_pgA8Vk_kiyslUwWS6z-plvSL8BSyDoTaJPgzK0b-Jxpk,61,hrN4ul0nlumuffs0lfFvLCmDVC-Sp6BHCRWOs2mOMTFYko6PT374saT8Prk_o1SLO1Oof1QJ0MoG6A
2233,MASTER,V0WKiiSpqKXBCjiYkxvrTHpq1ZfeFh812doowotA81Qi3g,SNOTT STRONDA,535,522,482,True,False,False,False,pNgxc6jry6Gh5RIho54U_ny5beIrbLqYpuS0-0CdAnlX6ZY,356,saMBmXOrnrh9x3-L-4A0bSK9JO69HMA0PhxZosWUtGGH-A5Q2OtrZBJO4jB7dvRhi4JRFCj012SiRA
2234,MASTER,XpFU5uIzCsuOLp1cxsb3-U2fLgGdJGqxPuWBybWZw-dBbg,Syoke,371,264,236,False,False,True,False,fFUK2AZqnP2yFsxO92WAtsleTmJvIj2RnCCnf2hGopaKUCo,266,9ReYjUKXuQwsPrwTLfIFqncQ5eRVqeV0y-m5hGCcOkFyk7arufmRzWKyekZUJq__2aH9YGZx_DYmYg
2235,MASTER,ta_je2CCbeQfKrVrrG6oVuFUmvLehh4sNdGCFfTtBYL4RA,Mortifer,337,805,789,False,False,True,True,lPl9p2wJkC5LWqWRQH4u8LHE9Ocf2F6Xqb4gyi9yGZeXjgc,560,VtJgsHOzN3M9HCGYuWpRBfQXra8WP3WaGLg3rVf-m-GZb24bZKwpdWmqRQoJPiA6ZzCOahSV_g8NYw
2236,MASTER,omEzHnaOw8Y7kKa9TGa3YWVZ4IW--OcJF7WsaFY_jmKa,Hirusen Chang,430,137,110,True,False,False,False,in470gGhyqs4SAMxkppcJ1yEnxqJ812ExBDd9iW7YkM,227,Yu9RddVrb2i5aROLC9_4X7oQDbp7GQ8ozPpMOIC50TF3WiSOG4WW8TtRqx4jfBfyi2ajwGfRjnfXHA
2237,MASTER,BVRU_AuWbXY0O97oNDOXDQO2Z2WEhIxSdpIf6Zh-cAhKlSM,Sejano,417,283,217,True,False,False,False,hy-3kUuuLrWZaxjUW4Fp3Y6zDTKu87WrIvZIm26hgWEBKTw,191,xorjQl7n9mRp1JWWPd3Zb6QI5Xjz9JU6-KNzqd2OU3HTxBEDG4g8cmpkQmFE3xkGAM99rjfGRs3C2Q
2238,MASTER,yRScMng_FRmBQdWWTKzcTKB0cy7Srr0M6d17hzva9fA071w,Liritus,691,254,185,False,False,True,False,GpRhJmAQWhxW71ZX8lFK2xm2EQHeI_TjYFA58SQz77jYbYY,587,C0iw1wg2uxt9RQ7zeruHYEbCP9pF-4WIBdmvt26mLUWXGvvZSju4pRla_pJV7XsexhxiFzHi02cV0Q
2239,MASTER,gXivyk9KeKc6fo1IM__YOOoWIrTExkTohDpPzxxgydCNBsk,tier20player,440,121,96,False,False,False,False,5DbvJK6mXLbMS2mhyx4FgmfLqKQyFqAZjNxboOctnHvx-9Dsx1EAdZ__,131,-Df6Ms3BIPfvyYFQ-WuMRbYo6eujAf7ItM-oWEseUb8E437pypKMVHPyJwW4D7Za30EVV7Lbimt7gQ
2240,MASTER,DmbN2rU1Cy8PRwAanBIzVJb4KPPmhHO9YEcCfknHvF92IQs,twitch kadaki1,398,113,85,False,False,False,False,s_sVsRnqFv63ZMlOYfIUmTirqMCnpV8BkPGDFQ08vjs7,171,axvI8TMDmWUyzmEQ9rUyAvRqImFcymvKqiSi_wFUrCze4bat6sQNryOsFQLVLxccEB29CP-7h-xqqQ
2241,MASTER,zAt_ieg6gXoGSnj3KtXEXtEumEo4S69YXPX6_-s8gZYpXA,Izuku,335,67,48,False,False,False,True,2C1nTABD5FF2GZV_y3emUn4JmS3dwZO1IbxB_gvaDc3kb4g,278,Csqz-Y_pjmY59Pdetu5DO9bkSDi7tq6PthhlO94DwpZI_wwngdK4VUSibRiA4VIDgQSmJC5okhfd0g
2242,MASTER,cZ3_87HzBs1TnIpqKeI6NtGgWlZvBM5eD2e2j2_i1A_n,VTX Salsicha,357,467,458,True,False,False,False,uJBjtPuSnsJhtVavNyUvq6jFyg7ZAyF74_pVoaVWNJU,495,rg_ucCJWmhzdhspiFSMx6FrgTBRx-qIEdtOXmk_3Vq1IM4et_OFKPke4Elci-sG8kmjvjq4rpqrh6A
2243,MASTER,NqyTWk4rSjarGjYlU26RWS5aIVTcJU0qpGLjYXCYsmm4Vw,Procurando Nami,442,980,963,False,False,True,True,5GJuODRC-KvF_378zEwWgU5xG6xWwvITe-MzcP6ZBdxkFa8,433,jhV8_2xknVP-XbOIR0v1-vpX_Qf0WowrtD2mbjD6N3ofsZCZZKAEukcnBW3rYgSdsPtngDsgu6IoWw
