accountId,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,summonerLevel,puuid,win_rate
fAObRMCUMCHNHnGyOrzqZMJb-R6i1oxuzzpvs9klBqtko1A,MASTER,Ls8tOwl2UwebIZb2nBRyV_F9jqC5z9MMga1FSUTX_282sw,JusticeiroLeo,257,404,378,True,False,False,False,298,VyYXF_oMh_L72KPSStzciOwmcQWxeoekLsrvypyinKmkF2V-SfJS07Sa2QP1kwU9asQmzct5flFmsQ,0.5166240409207161
yTJ7JSDF85W8NVM-RDRzL_78143yYiFGdzr04CKydZXEj2V4hj73YP03,MASTER,4J2Fpg4ZSoWmycNTt96Qay63b5IXUZw2zInb1UadGekvhms,My all,204,630,592,False,False,False,True,232,of_CXtEv-Qmh9hadlcva2JXXYAq-nmf1PGDpa7ioqeeZd2LO9a1hZ5byN1HWRoh0dhHxP3cOIhpX8A,0.5155482815057283
mDluMY2oKMpklB440sEVe-ylOj8-H4xnWKyJL3B-aGk,MASTER,IsF9DQnLjXmOh93_PcnCwKJQtFyF-5ECfjaMkYJAgKE7,little k0ga,281,360,347,False,False,False,False,253,tAZaWmb_3-rRVinQxPVKq5Yyy_OCRiUmFFritMMfOykhS38M1nULSy1Ovl2_0_8mvEUMev5QXBMN-g,0.5091937765205092
q9m4-7mijPUN7p83iONUZhktQr_7Q45M_kdO0raO8aV5yMc,MASTER,FIpDAmCl18GVkpfMs0cXGZ63p_O-NQfWweqVEOj50TNtntU,Pick Saymonela,46,570,536,False,False,False,False,188,2CtMGujWQb-XoCdXHz5Qk5Wn_Xo4zLWz-8gShr9hQGBdCELLiVEWYi-eTIL7HdmcLjzq7Ln2_WPwMQ,0.515370705244123
XruruXOW-GLqhxz3-x7GiEEoYf5EZtxOVaypKVW_9p6Q,MASTER,oPZtjHJ6qPuRbqz6PRDuq1epEfGLejXEDX0C5lv-m70p-Q,GordoOtakoNaruto,114,91,73,False,False,False,False,155,-2cutBef_qJh7cCQdVdrueP-bmY1swVMQyUQVhkCK6Z6rXpPZX5pwK9SHmsP73gDt39kTVz-pHrXOA,0.5548780487804879
MUNyG-s4kVu7F1hs9wFT4bmwmDsVYLhpGdHV4kGFhjd9kJg,MASTER,dov9EJnQIVyDpH4XaXhTqru29cqMDhWzVt93Y4A4bb1wYw,HDA Oldust,199,796,773,False,False,True,True,383,PAxT9BCGOUTkpAUlI-jOkWy3vt-fXJW2VSVkxHlN7FzyaeaT5XTw5vZyMDKzbbjZ6ViJUC9j9FIsRw,0.5073295092415552
SwdXgOwcKXAneNmNO2cfGKO9qGI70V6vZCr1suWk7GSxxGU,MASTER,kfo-3vvKCgBspV_TInXARjtCUFm6kOY9d3vbsr6yHpeXcj0,Seije,0,233,221,False,False,False,False,596,aaepwOr71Bo5gV-b6_bFH33FEfV6DyIFtkrpycM5KIMrFOPvE2GAlR3Xj_8yM3_I0GQOXMozRtdV2A,0.513215859030837
JJlxheFEcEK2m5RKidygYL7kf3fztKmV54gMvhw3iSi4,MASTER,Po0HSs3WzbWEtsltidjEZTFhalgHkWb4yo10dd5Uv3No-g,TakeruX,113,539,518,False,False,True,True,449,-4PBhOqyvO_nGcUOePnY9sxI8HbAPBchXaUahROpDG2_YNrUwp13Lhb8f2VPgnCqJL4xpJECmNQEJA,0.5099337748344371
vCe3JOaImnAfvmjrs8i4RW6CXEHjTHId4wQ3L2Dj_TwbaxU,MASTER,llS-0Mrv0UmAXgHKvlyIUaogExW81DqmZ_S68pvsF8JhUg,GIL DA ESFIRRA,220,537,522,True,False,False,False,384,kYT-UwgtNEoMFPFVqL7J6EO3uJiYDtWYhQi1kp6xk3wL2a9XQQWhdj4LRr1cVnbqGhyI58as0bqydA,0.5070821529745042
B7rxfAhNTjnTMA4zpylSuTAfQmIEDfRTvw99sdhKWXQpGDg,MASTER,NTrBxv3OYAILoj5_F6JXtfKftU6E-bYwBMEvkyEWIIn3soM,Dogod,132,108,74,False,False,False,True,121,9YI-aPk742URwCYdDkIcc7WgQLUVtSjwtCpkqBtXitNSZJj9cgpM1wyjUxdUxbitSvAnG9OMWjJMFQ,0.5934065934065934
fCSJeVq1VImmaUZjpWW11vLAd-b71XBGN1GtQsGtz-7lZnc,MASTER,LqIP2rRXvyQCpMK4xJIQBoUGXXq-7OjqEAMh_4Daz_1e1g,apenas um random,234,201,151,False,False,False,False,180,fEE9rXbtknk420iJAr6Q6ufflw5zEOExxzURloeAmWltyqpMAm-cBDlH0KZIfNDuOtrXI9B0YbT7bg,0.5710227272727273
AlRgZ-NCdyRNGwC7qeNEqc9YkMcDTFHjr3zMxfqa0R0,MASTER,l8for2fmYuQt6KJKFb361X4zQ3iS9yVoXsEom2iW4bMi,SEBONASCANELA1,17,154,132,False,False,True,True,185,if4RbquRyCfOK-LfdwL2UWWs98BXFyaQO5r8npmkxQqlftmOgmJeD24SIw0PcuaUb6xCKtwXUt5M-Q,0.5384615384615384
tkEGqoMPzy-6KoNIPhu_BFx4xYBPXZEwIQgNWui6bLA,MASTER,lBMJGA5RnATiHID_bsa2g36CXT-_Loaj1ky1eGy3XLjD,mattaMATTAmatta,318,149,96,False,False,False,False,358,17sV8sx-J6dzICliDHEgvur2YlKamLilbY5OJkgBujVCb3dLXp9oxMRT-KJqdu8NZHTUo7HAw_C5Mg,0.6081632653061224
F-EaRhlkXj8zac0iB6x4YajrS1xf7SY9m8IlbD5KlF05ON8,MASTER,IwhZml5OfOAfI4mb9H3cAsZM_YtlbFoAUsyn1Sd61rSzFA,Soweto,202,553,541,False,False,False,False,263,OvIKSBSX85hLk6v3Uunpdw744OEHmiCLEhwCotKiRLpqGSXkXvNLubn_jf153w8PLtEXyFG5dwJrGQ,0.5054844606946983
2A0v9KnWh3nnwu1OMOsq-hhAvPdF6Ja5xmLNHll8IGGSG4s,MASTER,6MVqKS4rNulYOCGzYHI5stg05f7GLCaRRF_Pn2h6fJLGHMg,CLAUDETE COSTURA,81,229,221,False,False,False,False,200,OBcGiC6-zdWIUxUovZPPbCGtGroaNY8IvmV_ksCqzOyj5QxPmV1qgvxheiFFLB6iIHpYeXSr5DIBGA,0.5088888888888888
2UIPc20YFZj_pEDZobvOibpejokZPyPeeFYKGlyQu-4,MASTER,qaYF43cDmM_Rgs7BqSAFi_yvmvHcjNdXS7alSIlrQBOXHA,kt1,299,266,246,False,False,False,False,222,nO57NrybwkkRoac1rsKTa1sus6MgVgeD9r5eeYN9QR0gewk-AM9hv1UHvyVDGM_VcejJkNE4jVKtwg,0.51953125
VvGQBxvY5548B2sRJDYHtTRfwSRFC6iriYoXXkXwEHYLts0,MASTER,SBpUkSaTcVwSb_S2TV3S9lPatfJkuxkM3W4KKsOVyvEYGQ,Hynashi,150,813,799,False,False,True,False,402,4TyNha1A1Isdsx7L61Ve5zpGSXLUgXNXR2KT8HfUdv8M4znORfRBoqedHf3XFxIYtqiP8lCYlxpb8g,0.5043424317617866
VGbwT7-O-qXTCG6OdY5NaGaHY8G_a8m690p457-tF0Y5iMA,MASTER,Bz2-G4oKZZCzWIyftO_xphrhN19xNBhlMlBnINxmmGprIN0,Thiago10TT,15,262,248,False,False,True,False,283,AgBoXnsyiT5jopEnPkeHCG0LMjBIYbkJkJ6R5uikrsWhKZXfCKY89quKptWkR-WtPVo4CnWcpxwETg,0.5137254901960784
4hKCwKd8kz7ciHYCTSEJrGOYN7YlykekUFDaAqbYZuU,MASTER,G8rur3AaRPH0LL1ytKPEPO7le6g7OIClO5mp9YP5mMvQ,Thumper,177,170,147,False,False,False,True,230,FMFMzvs3NEqoY-vmQzRySULjfrqeBmfHCih8mVvP-Fbbd85QEHc5vH2d-jOZJA3iWfjjJAmfneiMaA,0.5362776025236593
lZr1t6-0gbNRtSqgsSb_IG2I4hnXiZruxEiK6IK02qrEiQM,MASTER,TuesnbtlQrOF6dR2tLDn8smges9Mrc_MMwvBw9NJyMjDyw,FUZIL TA NA MÃO,126,820,818,False,False,False,False,395,f3k057adJs0B5rkd64sTkFaxgsBDUtKGA6AtnclMs0gcGanvmdMbfNjBc5dWu1j-eme3l0KS--mTfw,0.5006105006105006
pet0jEiYLCPrsSXCtGYJ2oBvTdmutsKxZ4e5vpgdej4,MASTER,LFCGZQDqks7XUBkrVyCa_TloJAckhJIvupZkERXwBhoZ,KappinhaOpressor,123,200,157,True,False,False,False,186,s8b6uADh9H0p49I3U707MR91omACkK6zGoUShXy8rECs8A3oAlmlQlpDNeAHPt-byF1_t4cRaSlwHQ,0.5602240896358543
cGdTmLkMsmpbRo5gPyRYSDbanuSqAUBxFNDYfhpIfDVKwyM,MASTER,hrKYdsjlnMiq_M8uL-Z79H_ONUllL2seubZM7OvvtJuMFaM,Renzo Namikaze,0,337,296,False,False,False,True,392,WUYXaMHCTkXryCERAQO8cLuaJr5kdBcHzlLRslUfyMh4gmhTkghaiWDsR99ArMIUW5v9gUOIoH6K3g,0.5323854660347551
ftrbmCQoVeASX0HqEc6d8MHyiFpaSfLhiPBW4vM5vBk,MASTER,rZpM4lMvoCX5EyFOkNdPrucWCB-YcZ_hnqJgHj7QkGuZ,llIIllIlIlIIIll,311,133,98,False,False,True,False,75,n1cRbClScxruNyiW7u1Lhr6HQeMFqNNUEsluJh-jLiCmE8klHW-LIt5q_CbmVVYVsmvII_kLDVrpBA,0.5757575757575758
P_-lnzHTZ0CnM6yH5TeSApKSlhnbBheJUD0465shD_Xgo3o,MASTER,mDFHqk0vZTdN6M414Nzs036KN93Mo6eV8aCBFLY1mAmSkA,Brunox1001,205,346,314,False,False,False,False,339,NUCCLF89p-0mCGRG9GbWYSGCgYj1nzGChajEz_kTzSjnrXTnHB13zrLWBJmuPuVX-TTY1nHsB96b0g,0.5242424242424243
vNL87nQ1Jnu4_M-jGy2tArKQGrKtUUehVSBq8Bv9wkQhkR4,MASTER,_UIfYbN1JccYQwLqNe8S-29DEAC7P9VDiZlKGc4-svWubJg,Killo Khada Jhin,0,240,228,False,False,True,True,393,8l1GL6ARl6QYGVqf3iLCGzaiifPqPT7fCSLX_CyWno2rjMdv5WnFL-xk4t-D5zfAC0TH0jvnz7X5JA,0.5128205128205128
EhlgmJ6ljQNsh2LawgEMMtgAYvawtb4PcTMMV5uA6z5Oi4M,MASTER,D14ak8Vtf99siFbkeL9-RFx3xW8j2go6YE5Qw7grj8RahVA,Evil Fantasy,229,189,139,False,False,False,False,166,izP0fXH93ch1Oib_tLq66uyyxIFb09ow_Qcv8g4-VA3KN2RpJDJKcXSHQG7W-HEN9wWLvD-GBFoYjg,0.5762195121951219
CQEw_bMz08QAkAHTRLy90_q7cak57RiNw3uC0IiVCwA,MASTER,ncMSWzbJ8WmIcg1_myOwi7hrrE8on1PS_fS9q3N08-8I,Craver,46,482,441,False,False,False,False,285,UTVJvDvbB3LB5P3Kxp-0sKJw4_Z5rJQD0dFFQmdmpyGsuUJzLyoYEpuR3j5Ll1_-MRRHkABb4CO9Ag,0.5222101841820151
QuLvS6U3seI_OYv-SwVvYqf2WfjBXKGqc0d2ctvx1YY,MASTER,-T3RRAu4Jy_fO0d_5rt2kTma6WFMmtxGWiJFF6gJGD1R,Atlanta,162,147,132,False,False,False,False,244,OhKYB661XwfyTwK-2F2bwyHT8LsDSBNYci8bJRrvMekbItI8Wx9i9BmQfh9pN7wOXOYJVsYrh4wvng,0.5268817204301075
fcOlMdsQqibJ7c8-bxoUiSkeJ8Y4cmRxaQDtLgaNCa1UQhs,MASTER,t4uobDyaeATn-ypmUnK1EMvU_GIoLgD0_ScK4ucMgVWzyQ,rip tá,255,376,351,False,False,True,False,462,aDXq1bDNI_mW4rX8arxFtVlX5Ji1edqDdecIWrde5e2e5lzBiGWzsnXw3Qul648B87MMrhXGF81Q4A,0.517193947730399
y8gKtbKGz96xLDVsksHZ2aq1y-D0jAU2Q8SbAW34Qv-B,MASTER,_PqkL6_K1ezmMm3PQk4_7ZXIQryFZ0L9Yz3bzbqMKB4wCA,Miracle1,0,210,200,False,False,False,False,215,Jj6c94GDbxc8kxFdZRb4dGQoKVd1JPdrWt1JINudHA3HFL7Zr4mbV6SZe7NL8lg6t-uqmV3agh4I9A,0.5121951219512195
oJ5Ozb8CXHuGGrEgVbif_VvtV6-oN1q9EPxL6kjv5qqFGGw,MASTER,pEsbprahbZR2tRlqXCjhiG_XGsuSnpISa5wCiSkgk2xdWQ,The DarkDivinity,211,296,284,False,False,False,False,337,JDxZ_MFyeGZtjGAUeQSnxxfFpySziBc4Rctsv6QTBY_fQT5hWzaPh28NliaMJRFTwla6fIa_l20NHA,0.5103448275862069
82QFaOHhsps0IgbZ9Y9fmThvbcZ2ciCVDGs2jYRpXCQ,MASTER,RqiK6nSMP8KnU837dDivqTAbUJ4jvm3ojlXpPV1AFasz,marée,104,463,436,False,False,False,False,272,qPkMWIt2876kNyV9lb3zzZAnzA7IFsmJ_lo6GBdpFvNCRn_TJ3b5maQ33ccCttkKd2RrUOffrx4TTA,0.5150166852057843
KsNcaHtGRAPDcWrD0TybZEOBw0kLUXpTFinWn96pdXmXMRc,MASTER,jGjQGBpe4ZpNiabcbchq3kzXwhcYmv2vz-iEtKXI27OW0w,Shivaya,14,453,425,False,False,False,False,318,XCU6fIgCJvHD4r68g2oSId71T4YodCN6rnTmvQiqoTM1L7m1UHw-8ZItBN9YwbDAkbYOFdxt6nTxuw,0.5159453302961275
QkCKlwdOp_nJbiAMpPqeSbkYuPEq13QXuAGNNZHu9Q_HYWI,MASTER,Sd_M5ocAdEISiK5a7Yrke2rwQF907vmD6duLa5X6-W4b3g,SrJohnL,86,385,378,False,False,False,True,339,u5qPJiP36kys4--IOnJGRxrPdL20yXeId7eYBmRDxKgyOw1G6OLMmDihCYDSogXJSYN8L42XYyiOiA,0.5045871559633027
KVVvBDeLYI5cI8m45SUkipcJp2jePEjSW85zlUDQbIXweBk,MASTER,6satmRkZMzwMATl_YPjQ9UwXcc7_N0s56KiY10NYxdPp7w,hopeless greg ,0,205,188,False,False,True,True,236,jlkCVnHFoWBRCIYYBCOlFljwfapqiFKV9gL5Vn6Fito5uoQ1BLu5iw1VPe1Z7kCwGH1hvIlqxWH8nQ,0.5216284987277354
G3zpGTHBiizncstTf1pRuSdCXB8ArbP_Rbmi4ULtKMUtddo,MASTER,PauIEcBQ5XipBIHwJ1iSPmZ8trDD5bHlLNcJY3LnTvRWUQ,The Qiaang,28,257,250,False,False,False,False,236,QniW3ovjSDkm5EJdINR-RZFpSqK8G4yuoBkcY_jp9F7OES-PMNUJikYYNiZ9XaFHDrCipA0g8FqqhQ,0.5069033530571992
Y_IFnHAo2Ff1E5THjIYK8r30aPxx6GkyC2JhkNtovC8,MASTER,L2csZ5lIrl180QR7BHv5dzI2Dd8RFVBePjFEJteVJsRe,Sean Lew,28,535,520,False,False,True,False,360,TJnM2p8jweeeeBgJlY0Bemmj4kHDIKHFrtC-Gg0MsH9EjPP0dWk8o8DSv7O6_sdj6rBVWRwxvBiyIQ,0.5071090047393365
6qFU6YZXHSye8xyNbBe54pMh-SHSn9Re-NN7z4O6HXgaW4w,MASTER,stqR2nMWjM2kmOsh3tntp0apvmkSroccYszSFo8a02tzHCE,lucasmestri,127,372,354,False,False,True,False,305,v3pO3OPFgw5dq47YItZOKDiAE0SjHB8yi0RnAYxWA0UaKoBI_5Ksyjss-dCfKnGJnWkKEVYlRPPLxw,0.512396694214876
FiVVs8HL58roryljUTtxk3ZqZPIUbPMfjTFdpL6bva9B,MASTER,D4QFzfhTpJVgsLEVbKQZF_cLHkuMxA5wTaFYjHBC-bbcEA,Forlin,18,120,90,False,False,True,True,311,h5NCXM5OYc2gVbLW9K4eSOh3UkmKRub7i4smcWGPQp8Z_YK7V1fn2_R35BRLlCDO8nTojPHun2MLRg,0.5714285714285714
6AvWgQgEWhaGfNxrd7sBdIflUr9w7Ii8-aLCPuUVdaO-t9PVBmMHdr4q,MASTER,wofcybwSh9WAxQVZC6z9Vk9ugNrMWC37BrKIpI3dbHwPJJQ,Cho gatínho,71,271,207,False,False,False,False,69,P5VECawGjjbqjgg_jNJXX5nGq32hphQjPrg8vVHHe4h0S68orrZyL7s2GipND9Q9nS6DK8PoRGp_RA,0.5669456066945606
7QRKf-6CRhpR5ZXxnJrqjhJ8pr9cGW9_ZhB7CLjnD8vcvmE,MASTER,vHSvV2FA6oVdtSLKa851RJEGvP8yineI3L9djXOxD41IIQ,Vinite,186,622,600,True,False,False,True,408,xdrR1zh6taKuqndGPjTN9dzm2URPBkor52Qhze1H7i8bFCuE0mnaespxNWPLN5PpbZFrKcgXcKCIeA,0.5090016366612111
L-l2CsN4G7JkQpnQszCLCezE-TReZYtegauPVN92g3mXmQwF9icXyAV6,MASTER,MAbKSDmXyF6_5T9X76EGt2bTG6kdk7llHZhhzceq7HQ3aKM,tetis sommelier,66,242,193,False,False,False,False,64,LqklPV16pr7ADpExPyIzS95VX-t08KMIf94KujIglm4bXCjNSEUO1TGV28OmAcTNDhaHVXR1sGIDrw,0.5563218390804597
E51h85XbPDjDGO38SF1bguLPSBeUEOoYn5sWYLVi_WNuInk,MASTER,d5Gj2vJ6LqK-2gKdnvnQmbiphGv5jgI7TBy_PdSGe9s2CKo,Marron,242,96,67,False,False,False,False,137,iREEkvqZW_pEJU9-aj4qMBRvP3X4_9kayBnrDcbyvjCJgtJaUNUazDviqblrFMEwaCiJKOpNW0EtIw,0.588957055214724
Bt2JRSgUuSY8nFZO0XagaZbq7aBg9sdhUmHt4CQB7Vxg6Vs,MASTER,7631XVbv7RCPn6FwQZgppjfK7_YSPN08nP4NmKKfwGCb5g,TEBAZ,78,236,219,False,False,False,False,265,GH2LbcL_jUAARF7DEGHy6cZ5q0WttdSJgWIpNgjTw0xLkJkgRPVZ4Dd4xFY8ayQxVC97yvvGGhvbAQ,0.5186813186813187
6VvBLa1o9GpLw2ZVtxRiDKK4zIXv3BNooD8-hZtJQZqzHbY,MASTER,F3BFkAOMd7qZIVNjJVJEH6frbsRMJXuWObM9jYlyW7oKjr4,Pacheco10eFaixa,119,516,463,True,False,False,False,322,CjB9xbVlmybjN7TcRLrOlCAlwEPwZ5YeEAZoH5Zc2qToQcJ0Uige6vfpIgTvKlskeO8FXueQd5DIyA,0.5270684371807968
bh2pvnk1WCeRqgSo-GPIZo7htuXViXXp5Y10E8nF8cE,MASTER,aYn8Zs0ISxkMTfbEAUCQkBwMNllOl4NEaQ7AbCfzRqJp,Nozomijo,18,198,196,False,False,False,False,93,FDGYe2h8x3Ry1ZHy2OYgTbLY_rQwkHhSyY8N7CehpRgSHyVvTSIqBmdF9kN97o8UwTqtwvkEhwyWLQ,0.5025380710659898
8bjFxthUseKTmmDb1uyu_nTKHMgy5u4FY6ab2WKZw5Yuup8,MASTER,hpqUjgheTJPGqwuu4l3KbDzVqTZafQDENy_BHNRp07RLyA,Kovaljski,0,511,466,False,False,True,False,220,7sUdi7iCvbyEQqrWW8zH0_XoWtKt4i6p-L1VMz4HDNJRzEBidDhzkoZR2Q-xn5oqu4xHGiXLBiiF5g,0.5230296827021494
fs0LTt77wNtqml7iybSR-AQWUU0SVBffSJbrj2mT_6s,MASTER,vGP0UYNkLsGHMOqMit-LxdBIr02HggJqbiRhvHLamLDC,Sarkis1,306,332,311,False,False,True,False,298,SngSJ0VnyaSeHxUmIDiwsVq4Fiqd_iWVgw47OdoKq4eHbBC84g1gCquSC03m-RGhMfghcauJP9K8XQ,0.5163297045101088
6Ghx2GS3vEJW5RogUzlDuN3c1oP4b537o__CswJfS1fc_JE,MASTER,4oGS4lJ5r6M8DCqldKAsk_GSnVJefZdByisGzBx-Ha6PYw,Phëops,60,194,181,False,False,False,False,282,98QHa23cDyZaauzv-Sxgl2Gk8QSUctBqHR_PsrldWgytKmiGJk0b5mZdkE43rihE5aEFd_dXpe3edw,0.5173333333333333
u-CMuAsLW20N6oQoOE2xb-3xbfpPlE0FthdXW1NKjpHMtOY,MASTER,dl_T44shxORARN1QiRI-IV8NTJkovpC4-rQsBuIlpaOeRYU,TiTiItei,105,262,238,False,False,True,False,141,bl3FJAO07gvOS0xAHSuQnViRsI7HV-nGInsD-6sGP9nAM2op_SzLFqQG2YsHx2bC-XjXwiKGi1SzWg,0.524
rXSFKQDEPBv7wldR-qaaCINTp8ZwcAIFDxUEPgNkr5FBE5D95uE8Zhm0,MASTER,pUdQ9sW8fSuocL3jHfaO54r5JQmHwD9ywgSnProk0Z85qSs,G O D E T Ö,107,251,213,True,False,False,False,290,zyVkQfx8hc50U7TiWSLBQh_-Q2IHCzifdmwezyDV8MZLFl8YzPY19ceZI4EAjD0rBl561CKUairJ5Q,0.540948275862069
1z742RbWQpo8qS41e1gqK-T5PVrkxEylD_DspZ3Oq-vf8d4,MASTER,5C2kbeJ5AIjyBYXfMsa92RalHoNGLKNRfir0oYS0gu7kDQ,Togepi,235,213,174,False,False,False,True,263,vCqH8WZwI68V8VLV4KImyof___1OC46f2dK4fZO7wTEhnwbjtpql3yDAmJPyMZGyS7RCu41uz8Vnhg,0.5503875968992248
JNwoPA84krOjgMZrxva9jTruJ5X9kVjRTCwh0RQKecoNeCY,MASTER,oNkrmDO1ZTTIUCqGDi1vRAbLKHezGvAXEAbor6Fvv-kXjQ,Sötétség,56,265,213,False,False,False,False,144,GQKqG4wg_ZfRGgh_s_Fjk4y3NJObhdYJBKo7EsbVhLmiTkN4sP_KTCtjefuWJLYgt7yH7SNT0Kx0fQ,0.5543933054393305
juQWDlHUYuTlRUUbzD7R6CWwX10HoO50SlLbhdruET8c9NdnkFPsa4_r,MASTER,he2HAf1nceW8R5cg199wlaoLMTKycFYdU3mc3S0OoLFPFW0,CHICO CONSTRUÇÃO,104,365,323,False,False,True,False,80,mA8Rhd5NUj1TgE5OkSi0vNjgtnaibxVik7ywvFOsD11kBUv_U18-OfK_NNYM66M4fxrwzHZfF4HLFg,0.5305232558139535
uehTEZ8y9dY56x4VRiibQA5u7d-2p1bW_zQI9fj7efTycAU,MASTER,ZjjUcjcnIScyMKtlOvCbF5FndjzlCutbsTYWE8ek5aGF7Q,kuramatani sora,242,335,299,False,False,True,False,213,xfkC3B9U-DI48sJQ9PFVqDWZv4WvmGpBUaVM7hMzbBQEJ8kR0p4_vb9Vml1pz4yvNbQZVvyHV00ADg,0.5283911671924291
8uQkjRQgpRHVFfg9B9xA69SbKTQtthKE7tKpvSr0WBV2P1mjP5q-wfm_,MASTER,zSxZaPQV9vt1TthduL0y6V-dSMBl0oXjlavzAVDkZSWBJuQ,emptyziN,227,581,569,False,False,False,False,156,SkN2NWhh9XtBXoD0_ukhMsM_tQhckvhvOiu0z7sTZTN-JYZRCVvqF-HcxuzfboC3RH3D489gHeWHag,0.5052173913043478
RHkeDi7g_1asUbiPqKQTdOVcbHvLW0fSWe3HLkumU7OOf2Y,MASTER,XRjWae6LA2PL0xfa70gT02lf5nRoG-5UQoTPc_4KNJU44BA,è O Finn Felo,311,566,528,False,False,True,False,352,1qDzNivkMueFQjk-2XggHzuaWS6t05UczYpjwHVEYsSBoDXDpnMO5jYt-JVpbVYvXxbQlrMT5YaVcA,0.5173674588665448
n9OF86QyFlOO9zJL0SUuRATfnQhY3MT-bV2_eCSzrYbtHJU,MASTER,A19l6q05HO4OE38HOHE6YWFgUNtlgliKm__ceV7mR9xrDQY,GLX Drake,304,495,447,False,False,True,False,344,Oyp3RE4JQnqBPJMKDQyESOonSJ0MX34m9nePwgK8-2KSaaTjF-Q2voDpydCvkIYl_3hbYZtASk-UeA,0.5254777070063694
H2zqWhRJQ0naHhqYkEAOQ4cYm6_ucIMprTN9D1jWFFT7c6o,MASTER,ubZgvZsBaUMG47meknaoJjnK7WwHiioYYcgKBb5cwlQvZQ,Just M,102,538,512,False,False,False,False,427,4LIYo_19EyOaHccw9hB0yekifjT19oit4JfqipE15NZgU-WSAVvqHHT-9ZaDNJkooVBwUgtc4rTXnA,0.5123809523809524
UNZ5IHIoYMOuR2Odd52Lbdz_GJpIDwiPzwBFrHYvd6scG-4,MASTER,WHOy4W-lXeCoEn1lIVXcW5xcZVh8hCxpA3hSavoeUzUIdTE,Ezreal Korea,14,244,177,False,False,False,False,152,Urf2w7rmWXZnvKOwN_F_P-Q1MFHPQ3DgAQYeljDnGAh-zJydBCe8n4SHAYGj4QebUVPLa_mP9Xin8g,0.5795724465558195
ph2gJzFj1xuzH11nzwKcS0o27-4B7dISujjCQQzwpdNETfQ,MASTER,0xiSylBgoMpD1cSU_Uf8aar0XDJ2cO_51GORHrgyTLHOQQ,TwitchTV Nemotag,220,739,736,False,False,True,False,444,g1SheJMyzNLP9qdMWG-z-eRi0zlJgVe3W6NPPkgnqoV1J_IL-39x-yG2fmu4KGJ-nDevk-G_pipvxA,0.5010169491525424
VMFTH2jhjTwzn7weAgXdCpdEi4THb5VYEjtFh1Nx1-9GN7c,MASTER,ireRbiwxvaO-LLQEnWU_5GxytuncNoSPWWJmplOAmHaMVw,Rheider,19,152,142,False,False,True,True,287,iTRJHtK_g1DDESdSvw1RQZcR5LcffxzbxzTpUIggxm7rf4DSGhKHVZ1FQByZiQYBaWRjR45zB3R35A,0.5170068027210885
aUec_IEuKp9wYsflrbsUCMC0LzSG9jQjKc5HpaF4LRSpKNI,MASTER,MZjpgzWDqxEXOPozLBsdlAWbm0il9LpVmz_BYEB-hEi9aA,PaPai Do Ano,88,55,42,False,False,False,False,347,kgVbfJfP5rIXBlEWD7lKyOD0bmbTBWkkxk5A_EglsvasrGEwcwsrq_XvaTcp_MlRoVgPUjohStsuEA,0.5670103092783505
mQ0C8RUs0JX5AG9BPJwCwC5gEpf9F5SfaNZh5QAWZu4EreY,MASTER,qx-m-pvbk4-PRZe8uo3XgeZDl8xgysneWhoMIDoXYCAE2CQ,Vettori,5,885,871,False,False,True,False,283,GNhuYX_8G9tUVBTF4tZz1yIC2149rzbF2MgmRY7CGok5Y6wStFNOvVTVq4XpnHeVBZaO42RyeyI2Dw,0.5039863325740319
Oo4_UcB-5ZyPdvakNRWLv08sxyQsWyVUfjbrfyrfb_A,MASTER,QsNLkJPYJElyvHYi5gewc_6cDiWOwSji84-MGSsV6AAZ,Cristina Rabbit,0,138,114,False,False,True,False,186,nQW3C1StB873uhdzQO1W0uqCxuy5Y5FDWmsllljMJ9awmyP_33aIq-RBrbaknBXngobed1g8p46fLA,0.5476190476190477
ZCurNYoOw5EH-0IZnvE0wkq_ziKbRxA4_Dz-ZfesoVasbss,MASTER,bxP-euzhaydL70iSugrPLygQuJ3zPyS5TxlPPHSd34xEpQ,desisto cara,189,163,149,False,False,False,False,224,0VjQq8vhLRujrQzFYbQXmPb9GlfEWHGC8rXonIsK9jGitnHnkkv7eRSHHlqARGSSVCwR-ajaxi2HMA,0.5224358974358975
WVjLJQaewm9Q-Ys6FKizJIqqr_Ci1dcQYQ1MxWWF6SBgjts,MASTER,9_ZOwyDm0v5zb736C-RSFnhp_4Cm4FEKbCC4VygTXndHO7M,Meia nova,0,77,53,False,False,True,False,226,SspsmTKTjfAmPYMjWIk88gphtw_4d2TQ6iIexEq3-2b1IgFEUNPK_v09_FIZaBAGXYBIl70GmaRMiQ,0.5923076923076923
uvgj61m6whuqyWrLw1B4wc5bQT8oyKrWdc1LlNj5ykfC,MASTER,1_jT9SkqnGWgTki3V1OkZ1AuYCCfmKPsbjIv1VlIL3DChg,Twtv HwBunny1,212,458,365,True,False,False,False,133,gae3q1wT9NAu8IEhSp-3dnI1lcdBcXJmSNoLD68vq1uNcuY0O03yPnhBRMclj5D0hqbmfFDQM6Xinw,0.5565006075334143
